title,hash_title,allowed_hashes,best_doc_hash,best_doc_sim
How to Reduce Exposure to Alkylphenols Through Your Diet,c6d8c0aa2347,['c6d8c0aa2347'],f563060078e9,0.5762785497724038
"Debunking the 3,500-Calorie-per-Pound Rule",ad8b51226192,['ad8b51226192'],703f45756fe2,0.6614067239603479
The Five Most Important Dietary Tweaks,4530fa8a36fe,['4530fa8a36fe'],2126e2bc573e,0.4468822932404174
Phytates in Beans: Anti-Nutrient or Anti-Cancer?,11712ee44bdc,['11712ee44bdc'],20a414f136f1,0.7743658586034301
High Blood Pressure May Lead to Low Brain Volume,acccb9b8ff84,['acccb9b8ff84'],35e50ec61e5f,0.5550785847369115
Eating for Stroke Prevention,a312e2c7552e,"['23ddfa713fe4', 'a312e2c7552e']",008a27a64fef,0.7370790671410744
70% Taking Common Antidepressants Suffer Sexual Side Effects,21be4cd13fa5,['21be4cd13fa5'],bb84bedaff70,0.6605947547377253
Get Your Signed Bookplates,54e8bdbc4741,['54e8bdbc4741'],5f4db7ee2d98,0.2766384922010417
Is It Healthier to Be Happier?,07ea24a1f5fa,['07ea24a1f5fa'],6944a9451a4c,0.7031816243916419
From Adequate Nutrition to Optimum Nutrition,aa4ac01eed65,"['aa4ac01eed65', '3f5efd9215e3']",2eaf66279a8e,0.6384607148881507
Why Are Chickens Fed Prozac?,2846e986b676,['2846e986b676'],264788cbb35a,0.6873820974935568
Which Common Fruit Fights Cancer Better?,5b15792a8f8d,['5b15792a8f8d'],9d0467ce31fd,0.8263610001294298
How a Low-Carb Diet Is Metabolically Like Being Obese,938837c6de81,['938837c6de81'],44a6e1e4617a,0.7559706054109477
Bad Egg,687779f8c082,['687779f8c082'],a50ef6130536,0.5641659920374917
Find Out If Your Doctor Is on the Take with Just Two Clicks,0eecb94ea800,['0eecb94ea800'],6be23c8b6c25,0.2887173227096707
A Super Healthy Plant-Based Diet vs. Diabetes,a4a5f502f5f5,"['a4a5f502f5f5', '41b7628885d8', '698445da2b5a']",58987c0c385b,0.6460848259917255
Plant-Based Diets for Multiple Sclerosis,5d1f728c4636,"['5d1f728c4636', 'e76fc5ff199e']",b87bef039986,0.660198794248431
The Risks of Fish Oil Supplements,8ecd2d0d0922,['8ecd2d0d0922'],2af3d0e9a721,0.6788093671116132
What About Vitamin D and Vegetarians’ Stroke Risk?,3e65fd663d5d,"['63e80fd4421d', '3e65fd663d5d', '4a5f50709190', '7ebf7e329384']",648ab715b158,0.8669799407980131
Explore Native American Cuisine with Chef Lois Ellen Frank,a095cf6371c5,['a095cf6371c5'],8685f5f449f6,0.7567336964092065
Fever Benefits for Autism in a Food,bf09fab288b6,['bf09fab288b6'],8fa25e9ec471,0.7866231037569205
Dioxins Stored in Our Own Fat May Increase Diabetes Risk,e6b03a493017,['e6b03a493017'],c1aaed6557eb,0.5514196479909114
What Exercise Authorities Don’t Tell You About Optimal Duration,0cb1dc00f9b2,['0cb1dc00f9b2'],29a9178c208a,0.5324806492165958
Introducing the Evidence-Based Eating Guide,5f20ccded655,['5f20ccded655'],d3cbf75fa142,0.654765778250324
How Many Servings of Fruits and Vegetables to Improve Mood?,2cdddea38cec,['2cdddea38cec'],a603d950c6d8,0.7173304977990377
Using a Smell Test to Diagnose Alzheimer’s Disease,fa2b3964e1e6,['fa2b3964e1e6'],234426aca613,0.7723922510830945
How to Treat Chronic Kidney Disease with Food,833b815715c9,"['833b815715c9', 'e98fad9ac499']",f7935b66ef45,0.6624121486633346
Key Takeaways on Breast Cancer and Free Holiday Recipe Guide,6c7622acbf4b,['6c7622acbf4b'],9eb8dd7b6f31,0.5150406185467804
Should We Remove Warts with Duct Tape?,c1f87ce82099,"['9a9d12c748e1', 'c1f87ce82099', 'cc24d6380d28']",7b4d2183f0a2,0.8309933600387303
What’s Best for Eczema (Atopic Dermatitis): Coconut Oil vs. Mineral Oil vs. Vaseline,cbe4197e1314,['cbe4197e1314'],09eebf8fb1b2,0.7171484808132994
Foods for Glaucoma,620d0e648417,['620d0e648417'],19b66adea42b,0.6204915564912004
Using Cherries to Treat Gout,e2dc2fe90b4c,['e2dc2fe90b4c'],255854db5dab,0.7356385913343325
Best Dried Fruit for Cholesterol,3cb3a00a4bac,['3cb3a00a4bac'],0bfc571f94a7,0.7462985745148873
Skip Breakfast to Lose Weight?,3e682ca66240,['3e682ca66240'],4624ec673395,0.7579557522060064
How Bariatric Surgery Reverses Diabetes,0cd967c9f285,['0cd967c9f285'],1c255c7bf998,0.7640847722090132
What White Blood Cell Count Should We Shoot for?,0298c515b206,['0298c515b206'],366b1f01f74e,0.6890272516842418
How to Get Our Kids to Eat Their Vegetables,c52d1e08f64b,"['62f1d7332aca', '714a66cbee9f', 'c52d1e08f64b']",d6071b2edfae,0.721897948896189
How to Avoid Fatty Liver Disease,3126ec5cf9a6,['3126ec5cf9a6'],d000995547a1,0.6275517642295957
Meat Industry Wins Right to Sell Tainted Meat,7b528472c71f,['7b528472c71f'],14fa1ca44826,0.5389399043172686
Ten (Free!) Ways You Can Support the Work of Dr. Greger and NutritionFacts,33b31ea9e592,['33b31ea9e592'],9b2119c9a285,0.6208908443719618
I Need Your Help,02a08ba49319,['02a08ba49319'],404c9e367c4b,0.16850604712494102
Is Cocamidopropyl Betaine in Toothpaste Better Than Sodium Lauryl Sulfate?,2fc520f5595f,['2fc520f5595f'],b8a1e8663ea3,0.5581858900598714
Clostridium difficile in the Food Supply,0c390406264f,['0c390406264f'],ba35767418f8,0.6126874124792743
How to Treat Hiccups,14ab2ae2f51e,['14ab2ae2f51e'],6a2ea291ac45,0.7340535112859402
The Role of Meat and Dairy Viruses in Cancer,221dadf942b4,['221dadf942b4'],37eaa6830526,0.8077195983942224
Chlorella Put to the Test,10dfb26dec6a,['10dfb26dec6a'],eba305f38344,0.6492064372692444
Milk Consumption Is Linked to Type 1 Diabetes,b9855d54bc32,"['f6e23e97657c', 'b9855d54bc32']",4eaf3a017879,0.739056125024135
Watermelon for Erectile Dysfunction,b27e0c7b44c9,['b27e0c7b44c9'],7d7f4e86396c,0.7291454999134496
How to Survive a Pandemic Is Now Out in Paperback!,fd3ec2fcd743,"['fd3ec2fcd743', '7201a4e97844', '103bde84a82d']",e390b0bb0934,0.8001815621011723
Check Out My Daily Dozen Resources,c33cfe7d242b,['c33cfe7d242b'],78aa05c52968,0.47503882828962396
Lowering Your Cancer Risk by Donating Blood,f9b992c2e358,['f9b992c2e358'],acfb9e3c0895,0.6572506151424151
Preventing and Treating Colon Cancer with Turmeric Curcumin,2b03225fc8de,"['2b03225fc8de', 'e871a70f0a7f', '62d3906ec35c']",4473df281fd6,0.7252218476728283
Vegan B12 Deficiency: Putting It Into Perspective,2bea8c450e44,['2bea8c450e44'],3d87781bdc95,0.6538287835449855
Do Natural Thymol Cleaning Products Disinfect as Well as Bleach?,4f14130ad94d,['4f14130ad94d'],a54cf80f1468,0.6538245047124751
Should Plant-Based Women Supplement with DHA During Pregnancy?,a324decfcbae,"['a324decfcbae', '2a7815f75529']",4e4a3675cd62,0.777708306272234
How to Prevent Heart Disease in the Womb,e2c508053ffa,['e2c508053ffa'],3b7e1c4eb01b,0.47748989510696516
Poultry and Weight Gain,e52cb0898ddb,"['e52cb0898ddb', '5dd09320e812']",1d38432b4755,0.6424927533680379
What About Eating Just a Little Meat?,2da17ecbee95,['2da17ecbee95'],e2c993436e07,0.5246222955342054
Learn More Than 97% of Doctors About Lead-Time Bias,851f52fd33a7,['851f52fd33a7'],2fed645736cc,0.696621436213108
Fennel Seeds for a Nitrate Boost,407efff2061c,['407efff2061c'],14fb71e438cb,0.5997664572615472
Eating Garlic and Raisins May Help Prevent Preterm Birth,6f5c0e5b94ad,['6f5c0e5b94ad'],11222d87ce59,0.7537686079155793
Antioxidant Supplements Increase Mortality,1575ceb2b379,['1575ceb2b379'],5ee364bbbc2b,0.649481642500925
"The Effect of Avocados on Small, Dense, LDL Cholesterol",c34a5bcf7c6f,"['eb4b4f0ce362', 'c34a5bcf7c6f']",e0c1f9d72c4c,0.8513630907736512
Healthier Salt Substitutes,ccea048acace,['ccea048acace'],62313e9a3c7a,0.6379835633975531
Plant-Based Workplace Intervention,5fcd29c1c407,['5fcd29c1c407'],94f0cf3f6699,0.5637721318335738
Testing Turmeric on Smokers,1c811dc87c10,['1c811dc87c10'],7aca7e18a9f3,0.6369397987456105
Proof That Lifelong Cholesterol Reduction Prevents Heart Disease,092576136a6b,['092576136a6b'],d3c5d6a3567e,0.6365400287290743
Red Dye No. 3 and Thyroid Cancer,8478a8283197,['8478a8283197'],8db641efe96b,0.7398188664653622
Salt Is Put to the Test,38de61ada578,['38de61ada578'],049a437a874c,0.4385828426244407
Putting the Benefits of Fasting for Weight Loss to the Test,3d7c17e5ca3a,"['7d84e5d4c517', '3d7c17e5ca3a']",3b6e33fa40d2,0.6349762396926266
Raisins vs. Energy Gels for Athletic Performance,e435be8ad8b0,['e435be8ad8b0'],bd49a97450b3,0.6991291161216777
Splenda Side-Effects,b8fe9d379f81,['b8fe9d379f81'],d1f833c93ee3,0.38351588989860463
The Vitamin C Cancer Study That Started It All,1904c5f2859e,['1904c5f2859e'],70df814d198d,0.7346432195965054
Volume 52 Out Now… And Still Time to Order the Cookbook,1a7ba9add995,['1a7ba9add995'],11ff3a23e981,0.37296081292301536
Breast Cancer Survival and Soy,81ed970bf59f,"['8a52ea674612', '81ed970bf59f', '1e5a83882c7a']",5102d4af9e8b,0.7084849697478756
How Real Is the Rise in Autism Rates?,8aa3201336dd,['8aa3201336dd'],3f98c542940e,0.7406470278489067
Are Sugar Pills Better Than Antidepressant Drugs?,533ba6c2f80b,['533ba6c2f80b'],daf0bc856a5e,0.6786900217960303
How Not to Die from Diabetes,50e054509669,['50e054509669'],c230d172635a,0.48490209335652573
Most Women May Experience at Least One False-Positive Mammogram,8415297c4aa1,['8415297c4aa1'],c25062fd6bd5,0.7552400029228139
Does Cranberry Juice Work Against Bladder Infections?,1d115fe59ee1,['1d115fe59ee1'],92821d01d456,0.837529383505702
Dr. Greger’s Natural Nausea Remedy Recipe,0e008b8f81e3,['0e008b8f81e3'],a1b020b1bf4e,0.616664962064858
How Turmeric Can Help Combat the Effects of Sitting,209591cd78a9,['209591cd78a9'],15afe9ae8cf6,0.5461853512492463
The Best Diet for Chest Pain,570905aa8be9,['570905aa8be9'],87676db5319b,0.383082056865828
Dr. Greger Takes on Smoothies in New DVD,3f5b42eed8a5,['3f5b42eed8a5'],24c0f9447c00,0.43690742025169943
Comparing Vegans’ Arteries to Runners’,6c2d715df0a2,['6c2d715df0a2'],887003f7dba0,0.7697042720578886
How to Design a Misleading Study,3e3491321dbf,['3e3491321dbf'],7f1ad470cf7a,0.19116458730777086
Two Kiwifruit an Hour Before Bedtime,d9b005371050,['d9b005371050'],a70dd743e3ac,0.6503287475942983
Does Antioxidant Intake Matter for Cancer?,68e0d0c77737,['68e0d0c77737'],1f19c117f6eb,0.8160900585653582
Uric Acid from Meat and Sugar,72e7a3319fff,['72e7a3319fff'],44208ddfc768,0.5594577487223578
Tea and Fluoride Risk,8af36b546dd3,['8af36b546dd3'],20e6154503e8,0.6970563109238913
How Exactly Does Type 2 Diabetes Develop?,a8845b1cea0b,['a8845b1cea0b'],55991ca89023,0.7382049488091981
How Much Arsenic In Rice Came From Chickens?,98ff783db1be,"['41e3187b6b71', '48e0078cdb15', 'b64d9dbe0b9a', '98ff783db1be', '2946f8f86b01', 'fd74667b107f']",4c0c0035fea2,0.8355889984696192
The Food Industry’s “model of systemic dishonesty”,91931d135383,['91931d135383'],068c8e3569cb,0.6130408573043211
Topical Application of Turmeric Curcumin for Cancer,62d3906ec35c,"['2b03225fc8de', 'e871a70f0a7f', '62d3906ec35c']",d0580ea0d867,0.8253602817677672
Mozart as Medicine,d91524ae393c,['d91524ae393c'],446b24de4b52,0.5865718185445234
Dr. Greger’s Daily Dozen Healthiest of Healthy Foods,6bd7ecd1b35c,['6bd7ecd1b35c'],b44e93425d46,0.6321755156027749
Salmon May Be the Greatest Source of Dietary Pollutants,dc849ba64c06,['dc849ba64c06'],960eb10f214a,0.6860268394428254
Dr. Greger on Avocados and Lectins,68fc7c62d019,['68fc7c62d019'],f75497b698f5,0.33383283004504305
Vitamin D Put to the Test for Crohn’s Disease,f2275eddf4a3,['f2275eddf4a3'],0f12df01d25c,0.6525123063057913
Get a 2017 Daily Dozen Recipe Calendar,ff3c0d4317d4,"['330d92b5c0fe', 'ff3c0d4317d4']",f71315b7d12a,0.37038409452200843
Meat Industry Response to Meat Being Labeled Carcinogenic,96251678473b,['96251678473b'],84ff630852b1,0.7406371509993928
Breast Cancer Stem Cells vs. Broccoli,ac6e3945e36e,['ac6e3945e36e'],b22931f175fb,0.6196926548046582
Stevia and Monk Fruit vs. Aspartame and Splenda,fb0ad3768e40,['fb0ad3768e40'],cce5346e7d5b,0.7182381733165439
How Grapefruit Affects Prescription Drugs,dd47d108a9a1,['dd47d108a9a1'],0b77fc4a512a,0.7043832287535441
Who Should be Careful About Curcumin?,6b438e5c8827,['6b438e5c8827'],ac0295bae7b1,0.5121872473296395
Toxoplasmosis Prevention,46fd80b89e1b,['46fd80b89e1b'],1747918e8348,0.5498724579867961
Are Avocados Associated with Greater Risk or Reduced Risk of Cancer?,a2be921aea41,['a2be921aea41'],157593ef4b96,0.750883425775566
"Tap, Filtered, or Bottled Water?",3e9f95e67884,['3e9f95e67884'],004491890366,0.651527563758143
The “Optimal Diet” Is Put to the Test,b00bb87db4ec,['b00bb87db4ec'],d5619135c144,0.48828678260833175
Are Lectins in Food Good or Bad for You?,55ba89567ec9,['55ba89567ec9'],7b4f4b4faa8e,0.7040512079413839
Hope for Alzheimer’s Patients,92d496f3dd48,['92d496f3dd48'],8f270aca3316,0.7142872753594791
Are Sprouted Lentils Healthier Than Canned Lentils?,b006ec17f98f,['b006ec17f98f'],813838db6523,0.6332393375247731
What Are the Best Foods for Gingivitis and Halitosis?,f24a7ff8e704,"['8f1a00fe9f20', 'f24a7ff8e704']",38ad647cd7d3,0.5115810831988508
How May Eating Plants Help Prevent Alzheimer’s Disease?,2fcd1e4270f3,['2fcd1e4270f3'],bc000f1fac75,0.7590327075595567
Foods That Affect Testosterone Levels,df1e3183c15c,['df1e3183c15c'],2d7dd5146c68,0.6582147670623506
Poultry Paunch: Meat and Weight Gain,5dd09320e812,"['e52cb0898ddb', '5dd09320e812']",1b988bbab57f,0.5831393105174774
Foods for Computer Eye Strain,3576dc23a785,['3576dc23a785'],416e3ab026f3,0.6147778569540571
What Should We Eat?,22eb3a93e6ac,['22eb3a93e6ac'],fd9d846d5d84,0.4207180199331184
How to Activate Appetite-Suppressing Hormones,c06a1ff9e28f,['c06a1ff9e28f'],9569481f467a,0.44390770040855587
Are Dates Good for Colon Health?,28f78f49ff83,['28f78f49ff83'],a61154c86920,0.801498124786385
Dietary Placebo Effects in Autism,d11e23da9a91,['d11e23da9a91'],7b492ca40c1a,0.6718754917064295
Microplastics in Seafood and Cancer Risk,ab1c36b0be32,"['ab1c36b0be32', 'fa25cfd5f3bc']",7c51b6847271,0.7356459592920217
Diet Can Trump the Alzheimer’s Gene ApoE,c728d210238a,['c728d210238a'],eb1c91a3885e,0.7524155582998602
Meat Can Cause Stress Hormone Levels to Rise and Testosterone Levels to Drop,2fca77aa82be,['2fca77aa82be'],66455d0278d1,0.6930008925788183
The Mediterranean Diet vs. a Completely Plant-Based Diet,3bf15c1dfc61,['3bf15c1dfc61'],52c532f632d8,0.6518098176935674
Cheese and the Comparison Challenge,04415fb0a27a,['04415fb0a27a'],aeebe8bed058,0.47391053973764685
Trans Fat in Animal Fat,3d84b215ecf5,"['3d84b215ecf5', '11cbf6f7c591']",a45f901e61fd,0.6704102380812318
Deep Breathing Exercise for Nausea,db88ea989d23,['db88ea989d23'],c47bc95ec4f0,0.472702810649514
Children’s Cereals: Candy for Breakfast?,1453cbd509f3,"['4a09bbe49415', '1453cbd509f3']",3e2170b148f8,0.5940074928110323
How Should I Take Probiotics?,3bba3bef2ab8,['3bba3bef2ab8'],2e1f6c1f836a,0.6601607555863531
Preserving Male Reproductive Health with Diet,964f8f28644f,['964f8f28644f'],c7eea039b004,0.5597370442244868
Lead in Seafood and Wild Game,33dadd4c7730,['33dadd4c7730'],698a902c40b1,0.5819957278715955
The Difference Between Alpha and Beta Receptors Explain Soy’s Benefits,43d4fa21c2dd,['43d4fa21c2dd'],80eb04b6a59a,0.6634245792726345
Benefits of Nutritional Yeast to Prevent the Common Cold,b391815a8057,['b391815a8057'],0cb5044d1525,0.7032450170456871
The Benefits of Slow Breathing,2fd53de36c77,['2fd53de36c77'],bbaad39d87c5,0.6532721255620283
Eat Beans to Live Longer,9589ad5b52b5,['9589ad5b52b5'],349fcef68df6,0.6833846594197109
Are Energy Drinks Beneficial?,45cc5b05450c,"['bd3fb52c3572', '45cc5b05450c']",36dd011970bc,0.7279340741369122
"What Not to Add to White Rice, Potatoes, or Pasta",33701cfbe3ed,['33701cfbe3ed'],9dff317a610a,0.5420308605301778
How to Counteract the Effects of Alcohol,2bbf53ec6646,['2bbf53ec6646'],f90a43406391,0.45947225325147356
What’s Driving America’s Obesity Problem?,f9bffdc40c27,['f9bffdc40c27'],98d1a685bfd9,0.6664996876587513
Why Would Eating Fish Increase Diabetes Risk?,86cc21eac11c,['86cc21eac11c'],3a4798cde6ef,0.7535691412794444
Is Our Sleep Affected by Smartphones?,614648c1783a,['614648c1783a'],9349d6157527,0.7397216890067468
Alzheimer’s Disease: Up to Half of Cases Potentially Preventable,0a4ceba60012,['0a4ceba60012'],2138bcc46702,0.5074380965611527
"Cow’s Milk Casomorphin, Crib Death, and Autism",1b47f48aba3b,['1b47f48aba3b'],5225ea94af3f,0.7442572896662258
Which Vegetables Have the Most Nitrates?,5d3ed1ed8aed,['5d3ed1ed8aed'],722aa6ad52db,0.6279170412438507
Dr. Greger on Alcohol,a07140dfaec5,['a07140dfaec5'],293525850e55,0.28601708686436395
Eating to Lower Lp(a),a4639d27ecac,['a4639d27ecac'],7dcdfaff814a,0.631692075704353
Get Our 2019 Recipe Calendar,330d92b5c0fe,"['330d92b5c0fe', 'ff3c0d4317d4']",c1fb9b46fe5d,0.6793962466343717
How to Lower Your Sodium Intake,d54d4bbe0d9b,"['e72654bded42', 'd54d4bbe0d9b']",a60165478151,0.5655353937925877
Should We Tax Meat and Dairy Like We Do Cigarettes?,1e9ba9460b6c,['1e9ba9460b6c'],4a6ece94ebc0,0.6135137681735965
Do Smoothies Cause Overly Rapid Sugar Absorption?,a97e53323ec0,['a97e53323ec0'],7bf260c78a2d,0.5930015525946062
"What About Coconuts, Coconut Milk, and Coconut Oil MCTs?",f32ad0b58309,['f32ad0b58309'],4be8201604d2,0.6640545213093056
Are Food Ads Making Us Obese?,52b375f9e5df,['52b375f9e5df'],54a30013b9ae,0.6306024843173645
Can Eating Soy Prevent Breast Cancer?,1e5a83882c7a,"['8a52ea674612', '81ed970bf59f', '1e5a83882c7a']",b7b62facf3ea,0.7417461068068589
Plants as Intellectual Property: Patently Wrong?,b7ce2f96f930,['b7ce2f96f930'],46a780429f43,0.41991905031789567
Citrus to Reduce Muscle Fatigue,f4d769199ae1,['f4d769199ae1'],9602ce710db0,0.6710843888391208
Benefits of a Half Teaspoon of Brewer’s Yeast Daily,e54f93ad5e97,['e54f93ad5e97'],f355adb96f86,0.6222552789492329
Dioxins in U.S. Farm-Raised Catfish,a645af6e8908,['a645af6e8908'],6658b2df0791,0.7791788270775017
Using Lavender to Treat Anxiety,0acab2f6690f,['0acab2f6690f'],9f3ee888ce3a,0.7588658798561929
Attempts by Big Sugar to Manipulate the Science,e2e178888ce1,['e2e178888ce1'],266611408f27,0.5564721867081683
Health Benefits of Citrus Zest,c6a5a794db4b,['c6a5a794db4b'],dd62ff26ef72,0.46310279574004437
How Much Proof Do We Need to Eat Healthier?,d633ec02a9c1,['d633ec02a9c1'],47d6d3830b82,0.371769076827904
Plant-Based Meat Fact Sheet,fb9379da52f1,['fb9379da52f1'],f7c859f9a601,0.5793532123078832
Vitamin D Supplements for Reducing Cancer Mortality,fec4be37bc2b,['fec4be37bc2b'],698f1d0461f1,0.7588912427135275
Should Carrageenan Be Avoided?,6c1dc2ed5d82,['6c1dc2ed5d82'],be1fe8e20bb5,0.7225476004146075
Get Your Donations Matched (and COVID-19 Updates),f4ee024bb59f,['f4ee024bb59f'],7a272df597cd,0.5694420271771218
Aspartame: Fibromyalgia and Preterm Birth,c8a16146d52f,['c8a16146d52f'],3a4100ebe40d,0.6209191663143862
Animal Protein and the Cancer Promoter IGF-1,ad577d76a5f0,['ad577d76a5f0'],6a8fe94475cd,0.7373015699800451
Why Is Milk Consumption Associated with More Bone Fractures?,ac404609d2b2,['ac404609d2b2'],5b131f67e30b,0.7867835955388582
How Plastics Can Affect Your Love Life,1618b9fff684,['1618b9fff684'],327a7a452833,0.43865829199469636
How Much Vitamin C Should You Get Every Day?,1da1041e0775,['1da1041e0775'],f9219c6c88e4,0.7403656632616117
How to Survive a Pandemic: Paperback Pre-Order,103bde84a82d,"['7201a4e97844', 'fd3ec2fcd743', '103bde84a82d']",78848cfb7ee5,0.6303179918633797
Should Pregnant Women Avoid Cow’s Milk?,2274451336d4,['2274451336d4'],d7315d78fb7e,0.663454129490973
Best Treatment for Constipation,3ef030c330df,['3ef030c330df'],7889d728189a,0.5518050116851956
Why Doctors Are So Drug Happy,ebef41f6ec61,['ebef41f6ec61'],132ff0d85b38,0.5492984051313623
How To Reduce Dietary Antibiotic Intake,609bdb36ab06,['609bdb36ab06'],c7b4722fff2e,0.6106566309671191
Is Laetrile (Amygdalin or Vitamin B17) an Effective Alternative Cure for Cancer?,411bce34037e,['411bce34037e'],a0dc100358f9,0.8704676517789884
Is It Safe to Take Weight-Loss Pills?,0f79e24269ea,"['c4eae18cac70', '0f79e24269ea']",c07cbba30621,0.5878432324978617
How Not to Die from Cancer,ba8abf425efb,['ba8abf425efb'],6432c7127df9,0.5652713921388599
Mad Cow California: Is the Milk Supply Safe?,34b11c00a50d,['34b11c00a50d'],ea4d7df0d426,0.6953290084036232
How to Make Your Own CoQ10,7121e21822b5,['7121e21822b5'],cf8fce78cbce,0.37908232348382853
What to Take for Menstrual Cramps,5f40982b56fd,['5f40982b56fd'],4f8f6e0cb2a1,0.6065862401667654
Dr. Greger Addresses Saturated Fat Confusion in New DVD,7705d1497257,['7705d1497257'],15cedc4cdcf3,0.5199951940791683
Will the Real Paleo Diet Please Stand Up?,497e629c8539,"['3d9ef3e90e1a', '497e629c8539']",7d52f2987b8c,0.6213036124818879
Foods with Negative Calories,6bdf9604757a,['6bdf9604757a'],c4c01926faeb,0.6862067250371863
How Curry Can Kill Cancer Cells,9e1315458e49,['9e1315458e49'],5cb93698a8e5,0.7277682994408775
The Dangers of Talcum Powder,ac16981a1c7d,['ac16981a1c7d'],7ff8395fe349,0.4470993083854145
Pomegranates Put to the Test for Prostate Cancer,f57c7e419231,['f57c7e419231'],b019052c8fa6,0.6983558505466243
Mastering Culinary Spices with Nisha Vora,4812f54ac4ff,['4812f54ac4ff'],8aa5e065c721,0.4736180521686449
Aloe Is Put to the Test Against Cancer,b1a201d6c2cd,['b1a201d6c2cd'],27b8ed49c7e4,0.7907497405338806
What Is Actually in Chicken Nuggets?,5826dde67df0,['5826dde67df0'],6b4193ec8c77,0.5648187748320165
Do Avocados Help Lower Cholesterol?,eb4b4f0ce362,"['eb4b4f0ce362', 'c34a5bcf7c6f']",2760d6620102,0.8100801244107543
Diet vs. Exercise: What’s More Important?,94356c9e59e3,['94356c9e59e3'],43a68a74633c,0.6963715563483363
The Best Food for Slowing Your Resting Heart Rate,5bc862cd5aa6,['5bc862cd5aa6'],daf67bc32f57,0.48525626037848835
Preventing and Treating Kidney Failure with Diet,e98fad9ac499,"['e98fad9ac499', '833b815715c9']",3b991bc8dc4f,0.6739424719437234
Why Do Heart Doctors Favor Surgery and Drugs Over Diet?,8272b04f4946,['8272b04f4946'],d1c247e33e37,0.6168137685823388
How Foods Are Tested for Depression,ba83286d19c0,['ba83286d19c0'],4857f68043b3,0.5822289524998939
Kiwifruit for Irritable Bowel Syndrome,cd897cfe08ba,['cd897cfe08ba'],458d600c879d,0.7469560840312385
Breakfast Cereals and Tooth Decay,35cebeba9c49,['35cebeba9c49'],c980dd6c84ac,0.7261190867317321
Should We Take Any Responsibility for the Obesity Epidemic?,53ac20437e59,['53ac20437e59'],29cf0102a816,0.6056396030962924
Treating the Root Cause of Acid Reflux,efe6b1213d1f,['efe6b1213d1f'],d9206098db6d,0.5017611487623923
Is Dietary Cholesterol in a Relationship with Cancer?,37868c842d3a,['37868c842d3a'],b87fc053adb3,0.8521322669759456
Support NutritionFacts.org,c89e7548dbe2,"['8f0d5425e5f0', '6cce7fe2acc0', 'c89e7548dbe2']",6abae1aca57d,0.6388083384320401
Who’s Right in the Salt Debate?,da24aaac2a85,['da24aaac2a85'],8e410dc3f4f5,0.6896600638979818
Marijuana and Schizophrenia?,a8897ad6b5ab,['a8897ad6b5ab'],6cea7a112bc0,0.8141835043940995
Dealing with Air Travel Radiation Exposure,4db6f332343d,['4db6f332343d'],eb8dbd17a321,0.5445622685564447
Boosting Antiviral Immune Function with Green Tea,1620915a3992,['1620915a3992'],cabe49e278b4,0.7245624891827644
Are Provoked Urine Challenge Tests for Heavy Metals a Scam?,bc5860933872,['bc5860933872'],ce72b0c30c31,0.6483597440200597
Chicken Salmonella Outbreaks Show Food Safety Systems Failure,a4d8a6079457,['a4d8a6079457'],7c2d96dfd667,0.7185682081514444
Natural Treatment for Cluster Headaches,46466a38c7da,['46466a38c7da'],abca120b1fda,0.7044841603036363
Should You Get an Annual Health Check-Up?,267d1f24dd8b,['267d1f24dd8b'],9fa2a991d7cc,0.70851289259123
We Can End the Heart Disease Epidemic,f60c199913b9,['f60c199913b9'],b377efdaf82b,0.5364175415501967
A Simple Yet Neglected Cure for Childhood Constipation,0e4a2704b1b6,['0e4a2704b1b6'],feb2ba66b706,0.6052919156607662
How Many Minutes of Daily Meditation to Combat Stress?,a359ab20da28,['a359ab20da28'],621deffc9afc,0.5216051103909121
"Add Beans, Berries, and Greens to More Meals",af665f8fe072,['af665f8fe072'],19ee6c6ed778,0.524865066662502
Blueberries to Benefit Mood and Mobility,94c6f7e172e8,['94c6f7e172e8'],8626a53929ad,0.747177530213902
Why Pregnant Women Should Avoid Tuna,7c217cb2806d,['7c217cb2806d'],12367a5a230e,0.3688461981433117
The Natural Human Diet,8f3d79c8d349,['8f3d79c8d349'],77859ad64568,0.543693484274405
How to Prevent Heart Disease,5f26d25a5996,"['5f26d25a5996', '002cfdd77d92']",c3073275427b,0.46811546964447537
Does Caramel Color Cause Cancer?,33796cb1c2e3,"['c9467145a24e', '33796cb1c2e3']",2b2dd042b8be,0.6914810688780856
Why Some Like Cilantro and Others Hate It,3a7c6aced6c8,['3a7c6aced6c8'],fe6282677f79,0.6184586642241114
How Avoiding Chicken Could Prevent Bladder Infections,ae4cbc3eae09,['ae4cbc3eae09'],1a53e3e78643,0.7725894500506632
Fat Is the Cause of Type 2 Diabetes,0d64b5d99207,['0d64b5d99207'],fb360026dbbb,0.6747508176753597
Sources of Oxidized Cholesterol,1e1d6c8e8c10,['1e1d6c8e8c10'],330d67c0f789,0.6695067665816823
How to Treat ADHD Without Drugs,27ad2ee5669e,['27ad2ee5669e'],9a64492f8be4,0.5932358376706042
Stool Size and Breast Cancer Risk,9930e415a502,['9930e415a502'],ec7e704a0202,0.4872605191525755
Colon Cancer Prevention: Is It the Fiber or the Phytates?,5c1fa80fb27a,['5c1fa80fb27a'],7782e4f968f6,0.7767907034367226
